"","Period","c1","Global_a0","c4","c0","p_value","logLik","sigma","tau","phi"
"1532",0.05,-2.1856922697786,-0.00488325030875361,2.64113469664438,-9.91893005915725,16,-1563.84377248081,1.06367705342737,0.763719283312434,0.740365943493262
"1533",0.05,-2.19267564051297,-0.0048840447615131,2.65124371677389,-9.94843297786266,16.5,-1563.59950002423,1.06562655558308,0.766602339973625,0.740189711027394
"1534",0.05,-2.19938225537822,-0.00488491565628218,2.6610026584295,-9.97698001053782,17,-1563.3633684081,1.06748975717457,0.769353447719926,0.740020036319339
"1535",0.05,-2.20545697591349,-0.00488647053197673,2.67032623660803,-10.0056893043122,17.5,-1563.2268192251,1.06925661739434,0.77191049909797,0.739908031598462
"1536",0.05,-2.21117709459362,-0.00488801613911186,2.67924415574889,-10.0334891884741,18,-1563.12037792822,1.07092862533203,0.774313857346014,0.739814957186921
"1537",0.05,-2.21652407292879,-0.00488965621476296,2.68791977521016,-10.0616699643641,18.5,-1563.0683849905,1.07250747166443,0.776554000239695,0.739754122318872
"1538",0.05,-2.22160159855884,-0.00489134946794359,2.69623276610375,-10.088773678764,19,-1563.08688584159,1.07404269433772,0.778692429181553,0.739733607453091
"1539",0.05,-2.22625694856598,-0.00489341320687075,2.70419729551685,-10.1156169275225,19.5,-1563.13017679804,1.07549248410943,0.780695528896557,0.739728716852879
"1540",0.05,-2.2305375093916,-0.00489567078742257,2.71178187438015,-10.1417522251416,20,-1563.22946003759,1.07685047160012,0.78253857587342,0.739756929981335
"1541",0.05,-2.23433388231635,-0.00489873566637572,2.71902794159774,-10.1678760248332,20.5,-1563.34163358271,1.0781538408355,0.784296690571356,0.739793488527145
"1542",0.05,-2.23770970269907,-0.00490246036379549,2.72595259065501,-10.1938199197069,21,-1563.42191950251,1.07939260747352,0.785979751642052,0.739813646182058
"1543",0.05,-2.24076016730257,-0.00490653489781238,2.73258255452689,-10.2193641717571,21.5,-1563.50770495507,1.08057051084645,0.787573590938546,0.739838136194072
"1544",0.05,-2.243514892884,-0.00491103897793309,2.73896260017982,-10.2446410667214,22,-1563.62168387093,1.08172068731811,0.789112673060995,0.739878932384546
"1545",0.05,-2.24609763276783,-0.00491568575997767,2.74511578811671,-10.2692702911085,22.5,-1563.73760900844,1.08284277586663,0.790610375436207,0.739921422516727
"1546",0.05,-2.24848450654495,-0.00492047891814881,2.75104711890989,-10.2933955998578,23,-1563.88346826216,1.08394348334888,0.792061558364905,0.739981055740658
"1547",0.05,-2.25065649600631,-0.0049253762410726,2.75676042968744,-10.3171508796682,23.5,-1564.08004227827,1.08500327890592,0.793428527563974,0.740069785144794
"1548",0.05,-2.25269872791265,-0.00493019821392602,2.76227555065083,-10.3402633266357,24,-1564.28585945231,1.08602317289889,0.794734366978176,0.740164588464737
"1549",0.05,-2.25456933062651,-0.00493496369040734,2.76760168434396,-10.3630585436347,24.5,-1564.48849480509,1.08698868704243,0.795965889065059,0.740258542134507
"1550",0.05,-2.25637457331753,-0.00493949729672857,2.77276148421075,-10.3851430357345,25,-1564.69532092814,1.08791956300167,0.797146419922522,0.740355698814056
"1551",0.05,-2.2580204389448,-0.00494394954910827,2.77773761910954,-10.4068670652053,25.5,-1564.89546120067,1.08878557615884,0.79824015750589,0.740450323652105
"1552",0.05,-2.2595969137373,-0.00494813496479578,2.78256479590445,-10.4280518788794,26,-1565.09155102106,1.08960695359481,0.799273679668551,0.740543650510397
"1553",0.05,-2.261204965922,-0.0049517580750879,2.78728711572894,-10.448574461682,26.5,-1565.29747773457,1.09040062577636,0.800263347918541,0.740643030529348
"1554",0.05,-2.26283601855873,-0.00495489736923751,2.79188632756608,-10.4683132726651,27,-1565.5190733257,1.09115569827667,0.801191204105715,0.740751923619026
"1555",0.05,-2.26442096714319,-0.00495779549641297,2.7963493595177,-10.4874620692182,27.5,-1565.72486421663,1.09187279782777,0.802074417859965,0.740852775422241
"1556",0.05,-2.26582993549355,-0.00496067595933219,2.80065214180653,-10.5064805883505,28,-1565.92603227327,1.09253725722007,0.802886962818355,0.740952213945184
"1557",0.05,-2.26720624451004,-0.00496335004709622,2.8048130413351,-10.5247753682648,28.5,-1566.12578911821,1.09316528187657,0.803649934923551,0.741051358272595
"1558",0.05,-2.26850524540725,-0.00496596442354002,2.8088403009499,-10.5425970391572,29,-1566.31230975601,1.09376467378653,0.804379887342053,0.74114381766492
"1559",0.05,-2.26977743429773,-0.0049683342618541,2.81272459891789,-10.5596482512165,29.5,-1566.50051137395,1.09432972354187,0.805061382624598,0.74123796046465
"1560",0.05,-2.2710358828961,-0.00497059820205797,2.81654204031142,-10.5764139977423,30,-1566.69281647729,1.09488228381007,0.805723484994732,0.741334527139473
"1561",0.05,-2.27224593163946,-0.0049727710159101,2.82023701965328,-10.5926217342353,30.5,-1566.88547764664,1.09542009608459,0.80636485517772,0.741431660532635
"1562",0.05,-2.273378547446,-0.00497495931747868,2.8238313239431,-10.6085694816288,31,-1567.08020913715,1.09593907497895,0.806979072784244,0.741530331243441
"1563",0.05,-2.27450023245292,-0.00497714219534721,2.82738077370248,-10.6243108625783,31.5,-1567.24314421677,1.09646909532286,0.807624598575535,0.741611073793972
"1564",0.05,-2.27553699591607,-0.00497949735643558,2.8308717078664,-10.6400906288827,32,-1567.35694805045,1.09699106707614,0.808284019004528,0.741664577734939
"1565",0.05,-2.27645915985753,-0.00498203871088656,2.83425508794211,-10.6556955234054,32.5,-1567.46618896472,1.09750441141334,0.808933700830117,0.741715714228187
"1566",0.05,-2.27714012523728,-0.00498507539802483,2.83750848773496,-10.6715580703214,33,-1567.55282552535,1.09799981941623,0.809570087099256,0.741754593859843
"1567",0.05,-2.27773027008121,-0.00498819025450069,2.84065965669152,-10.687200830363,33.5,-1567.6166081047,1.09846667346666,0.810178726763616,0.741781277342987
"1568",0.05,-2.27827361301215,-0.00499127420059381,2.84373107738954,-10.7025912214103,34,-1567.68880540669,1.09892812838727,0.810775434724423,0.74181279701025
"1569",0.05,-2.2788127241265,-0.00499419646493085,2.84670170863882,-10.7173595933464,34.5,-1567.77321428414,1.09936707383628,0.811334887553333,0.741851510259407
"1570",0.05,-2.27930518828568,-0.00499710545551169,2.84961476037581,-10.7320091923323,35,-1567.85544445159,1.09979207452372,0.811876134458034,0.741889310802272
"1571",0.05,-2.27970216758454,-0.00500002584897049,2.85246110108486,-10.7467366688438,35.5,-1567.93366765358,1.10019318569509,0.812386508563788,0.741925337586907
"1572",0.05,-2.28001989423302,-0.00500292053703262,2.85525426096608,-10.7615715936932,36,-1567.99896476078,1.10057881769714,0.812882109906218,0.741954452347348
"1573",0.05,-2.28029009692898,-0.00500574963110652,2.85798049394594,-10.7762346585587,36.5,-1568.06803484807,1.10094678394863,0.813351446538294,0.741986014356665
"1574",0.05,-2.2804431692248,-0.00500871477081362,2.86062691733532,-10.7909543205885,37,-1568.13977165932,1.10129096960621,0.813786722226204,0.742019521619562
"1575",0.05,-2.28055852682013,-0.00501168845751618,2.86321552368122,-10.8054990083048,37.5,-1568.20543931745,1.10163036202272,0.814218423157262,0.742049738172319
"1576",0.05,-2.28054790356276,-0.00501481751315992,2.86572012005803,-10.8201116939882,38,-1568.27708379642,1.10194861293917,0.814618029235937,0.742083696089814
"1577",0.05,-2.2804601024361,-0.00501799339520777,2.86815471129841,-10.8346629548944,38.5,-1568.35567716577,1.10225691434411,0.815000398375924,0.742121725774477
"1578",0.05,-2.28033346083882,-0.00502111116519928,2.87052756591014,-10.8490371145264,39,-1568.44032779171,1.1025545400478,0.815365001347025,0.742163343448314
"1579",0.05,-2.28019233085406,-0.00502413500171211,2.87284286411661,-10.8631403920184,39.5,-1568.52508214972,1.10283667958444,0.81570828688725,0.742205316971187
"1580",0.05,-2.2799784912488,-0.00502714120067629,2.87509014786468,-10.8771944915324,40,-1568.60774262571,1.10309633319959,0.816021799474584,0.742246551423879
"1581",0.05,-2.27967914857764,-0.00503020279329631,2.87726656492783,-10.8912199201959,40.5,-1568.68521347972,1.10334142117019,0.816317965389122,0.742285168282935
"1582",0.05,-2.27934475823205,-0.00503315962679366,2.87938252892472,-10.9050718434474,41,-1568.76516383363,1.10356247269799,0.816579937616448,0.742325627086674
"1583",0.05,-2.27896009491423,-0.00503607323810946,2.88144020243192,-10.9188268999112,41.5,-1568.8538287124,1.1037749462632,0.816825720037008,0.742371116817162
"1584",0.05,-2.27857330336172,-0.00503887820104898,2.883453996133,-10.9323458088076,42,-1568.93926976991,1.10397441583764,0.817055319693495,0.742415056006157
"1585",0.05,-2.27818473551859,-0.00504160194028211,2.88542591405809,-10.945631813662,42.5,-1569.02807665158,1.10416619750101,0.817272672113296,0.74246102330064
"1586",0.05,-2.27778881303296,-0.00504428435166688,2.88735838892633,-10.9587177307663,43,-1569.11773745112,1.10435870052119,0.817490559415944,0.742507457661301
"1587",0.05,-2.27735749645557,-0.00504693798986522,2.88924110774484,-10.9716768124983,43.5,-1569.21397328775,1.10454088231885,0.817690974897989,0.742557762254273
"1588",0.05,-2.27692255513497,-0.00504947046155786,2.89108350000046,-10.984435631306,44,-1569.31258616044,1.10470934586945,0.817871405467825,0.742609657201806
"1589",0.05,-2.27646669131898,-0.0050519495774387,2.8928792611712,-10.9970162014466,44.5,-1569.40639651478,1.10486350589131,0.818034695357072,0.742659143781654
"1590",0.05,-2.27598895176243,-0.00505444171299514,2.89463018593379,-11.0094154658551,45,-1569.49141058305,1.10501580010192,0.818199883215754,0.742703756272046
"1591",0.05,-2.27553382030436,-0.00505683709275031,2.8963418990858,-11.0214637548283,45.5,-1569.58045962738,1.10516615193802,0.818360358784247,0.742750662443335
"1592",0.05,-2.27499366247414,-0.00505928995785307,2.89797712967457,-11.0334272770569,46,-1569.67548887446,1.10529523273734,0.818488705055452,0.742801313413318
"1593",0.05,-2.27444174526075,-0.00506169754423833,2.89957948854811,-11.045260000101,46.5,-1569.77290114841,1.10541580382395,0.818604200252614,0.742853459756718
"1594",0.05,-2.27387667979073,-0.00506402972928026,2.90114380099907,-11.0569414545883,47,-1569.87778676042,1.10553197924914,0.818709890609503,0.742909868127154
"1595",0.05,-2.27329654572836,-0.00506633388082106,2.90267620388876,-11.0685115031093,47.5,-1569.97533964052,1.1056422359613,0.818811200126196,0.742962295469567
"1596",0.05,-2.2726875583314,-0.00506863706393089,2.9041759437675,-11.0800317936915,48,-1570.06406474803,1.10574536287095,0.818907231562296,0.743009928335806
"1597",0.05,-2.27203577100383,-0.00507097891385326,2.90563823771894,-11.0915287875272,48.5,-1570.14021672803,1.10583310054133,0.818988591288038,0.743050828404687
"1598",0.05,-2.27138917951263,-0.0050732846153069,2.90706212419026,-11.1027516759899,49,-1570.21550482048,1.10592014619007,0.819069439892175,0.74309126114077
"1599",0.05,-2.27071246400694,-0.00507555465011475,2.90846021078999,-11.1139939793908,49.5,-1570.28526604795,1.10599749859101,0.819139834420264,0.743128790019269
"1600",0.05,-2.27002429018328,-0.00507780582386659,2.90982661930865,-11.1250988587735,50,-1570.34521752446,1.10606691905303,0.819204355256137,0.743160987776434
"1601",0.075,-1.95567330977211,-0.00241846499187706,1.049222436582,-0.974951265224483,-50,-1490.69328909714,0.831161758209186,0.436269085698422,0.707459647734942
"1602",0.075,-1.95405121086991,-0.00242473195587144,1.04993046844922,-0.985125373017067,-49.5,-1490.47897041271,0.830845065088115,0.435832575320145,0.707356691119187
"1603",0.075,-1.95240567693748,-0.00243109634590309,1.05065015041603,-0.99544641963498,-49,-1490.26522662962,0.830523827801845,0.435386210237841,0.707254322349011
"1604",0.075,-1.95071219835618,-0.00243766739675143,1.05139286765758,-1.00611723652303,-48.5,-1490.05068066473,0.830195279572232,0.434925956705679,0.707151761934924
"1605",0.075,-1.94900335785251,-0.00244433911007883,1.05215403806876,-1.01694818814107,-48,-1489.83741141657,0.829870661146229,0.434471925232636,0.707049828806942
"1606",0.075,-1.94730223789391,-0.00245106762040517,1.0529102517742,-1.02764459048165,-47.5,-1489.6252047305,0.829548066583454,0.434020733913725,0.706948369617851
"1607",0.075,-1.94555847191815,-0.00245796301399828,1.05369632933648,-1.03871306517988,-47,-1489.41049599036,0.829227051406584,0.433574306411634,0.706845685849555
"1608",0.075,-1.94379212443261,-0.00246496869761902,1.0544977719334,-1.04995711497043,-46.5,-1489.19556763035,0.82888546497662,0.433087448161155,0.706743501062985
"1609",0.075,-1.94198153203711,-0.0024721608362384,1.0553162902713,-1.06146828637779,-46,-1488.97603324288,0.828543075962992,0.432602482774689,0.706639031347257
"1610",0.075,-1.9401553444352,-0.0024794557155431,1.05615827429367,-1.07318600686995,-45.5,-1488.759394949,0.828196197899697,0.432105650923765,0.706536374615818
"1611",0.075,-1.93830147910523,-0.00248692484181313,1.05700534075702,-1.08498873639414,-45,-1488.54996806787,0.827858526544171,0.431620267737928,0.706437318132136
"1612",0.075,-1.93641503486661,-0.00249454986290913,1.05786475451656,-1.0969646404622,-44.5,-1488.33970672995,0.827503532048328,0.431100991590036,0.706338467452074
"1613",0.075,-1.93448849614358,-0.00250234679910375,1.05875461252765,-1.10930238181751,-44,-1488.11833981624,0.827147376514765,0.430588776819573,0.706233734504577
"1614",0.075,-1.93253820138805,-0.00251028955344694,1.05966176812186,-1.12181489004065,-43.5,-1487.88908986424,0.826779899223981,0.430060617760576,0.706125248672081
"1615",0.075,-1.93054921522909,-0.00251841679827001,1.06058682109392,-1.13456984526959,-43,-1487.65645471413,0.826407256298408,0.429524747412859,0.706015187246409
"1616",0.075,-1.92852705009545,-0.00252671794837488,1.06152065000713,-1.14746288980766,-42.5,-1487.42459923865,0.826031931090331,0.428982252035729,0.705905785936888
"1617",0.075,-1.92647987512485,-0.00253517229001225,1.0625071107371,-1.16082848659214,-42,-1487.20379437774,0.825653815112303,0.428424097521576,0.705802390951124
"1618",0.075,-1.92438494471782,-0.00254384442488098,1.06349316069925,-1.17431647050843,-41.5,-1486.98377724293,0.825272719962035,0.427858660829879,0.705699673137517
"1619",0.075,-1.92225291085606,-0.0025527226363557,1.06448803137378,-1.18795309810253,-41,-1486.76865625513,0.824891186120687,0.427287457740427,0.7055996721919
"1620",0.075,-1.92010647406159,-0.00256171276528848,1.06552073541745,-1.20188589708892,-40.5,-1486.55247697891,0.824506286535328,0.426709943363874,0.705499284741434
"1621",0.075,-1.91793906219544,-0.00257086757795775,1.0665762793144,-1.21600745014848,-40,-1486.3511873714,0.824127324902838,0.426130437524341,0.705406760576351
"1622",0.075,-1.91571660914507,-0.00258026225754636,1.067659214832,-1.23050540970899,-39.5,-1486.1590284122,0.823740680177149,0.425526738549198,0.705319575056863
"1623",0.075,-1.91343864117342,-0.00258991636571571,1.06876659432362,-1.24534965879103,-39,-1485.98227895898,0.823350176030429,0.424900797008866,0.705240969506571
"1624",0.075,-1.91112192355885,-0.00259979605353833,1.06991006102699,-1.26055125112146,-38.5,-1485.80051913286,0.822950294001776,0.424259849545362,0.705160099878997
"1625",0.075,-1.90876578691105,-0.00260988062117518,1.07108528736673,-1.27608937436734,-38,-1485.63052143649,0.822547793245415,0.423602313970725,0.70508577618014
"1626",0.075,-1.90638195608669,-0.00262015968625373,1.07229136213839,-1.29189742330893,-37.5,-1485.46302508675,0.822147224884011,0.422945694882053,0.70501276482431
"1627",0.075,-1.90397147088014,-0.00263060617114854,1.07353048337161,-1.30799415095116,-37,-1485.30499971491,0.821746056893646,0.422278555973039,0.704944964650134
"1628",0.075,-1.90150143355698,-0.00264131460250459,1.0748044907466,-1.32453375392667,-36.5,-1485.16071701792,0.821343518484049,0.4215954123121,0.704884730770321
"1629",0.075,-1.89898699706534,-0.00265228296266418,1.07611529840021,-1.34145008238018,-36,-1485.01436389828,0.820936839104393,0.420904960844088,0.704823600438826
"1630",0.075,-1.89642864862927,-0.00266351880551895,1.07745784261441,-1.35869839026142,-35.5,-1484.87015691635,0.820528567115283,0.420208503398532,0.704763749865035
"1631",0.075,-1.89384891106895,-0.00267494229875015,1.07882122467552,-1.37610283881013,-35,-1484.73578126846,0.820123328496928,0.41950839842096,0.704709143973002
"1632",0.075,-1.89125376867983,-0.0026865294818406,1.08022781364642,-1.39380632087797,-34.5,-1484.60250155806,0.819715886454502,0.418801954005214,0.704655275881267
"1633",0.075,-1.88860447635858,-0.00269843366307522,1.08167732326228,-1.41195872958575,-34,-1484.45710773911,0.819301665321039,0.418091917208406,0.704595179917396
"1634",0.075,-1.88591280932233,-0.00271059991019844,1.08317251610175,-1.43053534821175,-33.5,-1484.31612740592,0.81888725466884,0.41737656685466,0.704537534344117
"1635",0.075,-1.88311581220643,-0.00272320256254871,1.08470632566045,-1.44975278595994,-33,-1484.16222324837,0.818453808818499,0.41663314235411,0.704473890120598
"1636",0.075,-1.88024568724121,-0.00273610943137498,1.08629862571093,-1.46963728879445,-32.5,-1484.0110650016,0.818012901211111,0.41587131565719,0.704411921649099
"1637",0.075,-1.87729684969849,-0.00274941329397791,1.08793279786821,-1.49005573172888,-32,-1483.86872336333,0.817566083637811,0.415088057546314,0.704355170065001
"1638",0.075,-1.87427554970886,-0.00276312034532855,1.08961900502329,-1.51104986192052,-31.5,-1483.71963359057,0.817115830483378,0.414302888453802,0.704294964517976
"1639",0.075,-1.87117389475314,-0.00277727516427931,1.09135668924575,-1.53264043519287,-31,-1483.56617625002,0.816656962973065,0.413502965938778,0.704232839572413
"1640",0.075,-1.86799266638315,-0.00279184124163668,1.09316672054439,-1.55499649572875,-30.5,-1483.36146234535,0.816173809730654,0.41269934907879,0.704144115192474
"1641",0.075,-1.8647821975641,-0.00280669721520511,1.09502095368385,-1.5776685639334,-30,-1483.14373376195,0.815684420262357,0.411893948195696,0.704048612596103
"1642",0.075,-1.86148339036112,-0.00282196528927007,1.0969255801241,-1.6009744242847,-29.5,-1482.91141141703,0.815177996449481,0.411065956372758,0.703945981881238
"1643",0.075,-1.8581013437421,-0.00283770570416319,1.09890813507698,-1.6250750899405,-29,-1482.66865991065,0.814670632315781,0.410244150768867,0.703838032446191
"1644",0.075,-1.85468827133746,-0.00285379793176864,1.1009565346733,-1.64964777358898,-28.5,-1482.43941400456,0.814157809525633,0.409397859367447,0.703737402414373
"1645",0.075,-1.85124827909748,-0.00287019189038538,1.10308724701157,-1.67479880517774,-28,-1482.17765705446,0.813644886814197,0.408580219536031,0.703619361617328
"1646",0.075,-1.84767465941251,-0.00288723466616772,1.10529757424775,-1.70095396026232,-27.5,-1481.89622906078,0.81311441042672,0.407743421654656,0.703491539779226
"1647",0.075,-1.84402685477027,-0.00290472392096694,1.10758698870374,-1.72785991946834,-27,-1481.58582965877,0.81256416564325,0.406891517784784,0.70334900017154
"1648",0.075,-1.8404049535138,-0.00292246916920073,1.10991812855484,-1.75476484800647,-26.5,-1481.25415693229,0.812024823492685,0.40608107651968,0.703194477552934
"1649",0.075,-1.83665730578127,-0.00294083798589268,1.11232470362473,-1.78259767732648,-26,-1480.91695477242,0.811469897151312,0.40524223722834,0.703037782163186
"1650",0.075,-1.83287908065508,-0.00295951030271832,1.11482771967786,-1.81111099564462,-25.5,-1480.58112027166,0.810903555406977,0.40437706916781,0.702882466777291
"1651",0.075,-1.82903818715137,-0.00297859735202023,1.11745208013881,-1.84062957002211,-25,-1480.24812004956,0.810332473708364,0.403497938491566,0.702729059865445
"1652",0.075,-1.82512006595151,-0.00299826350914095,1.12014702033594,-1.87077232587716,-24.5,-1479.89424536127,0.809754557817293,0.402623067145539,0.702564665855178
"1653",0.075,-1.82117666628759,-0.00301828607252958,1.12300597201663,-1.90208215145855,-24,-1479.51192289252,0.809163071818863,0.401745361504116,0.702385607273715
"1654",0.075,-1.81729255802237,-0.00303833826631716,1.12599330280108,-1.93391340416959,-23.5,-1479.1132873048,0.808572439749603,0.400883613877416,0.702197777301529
"1655",0.075,-1.81333114485018,-0.00305883670455834,1.12913608086562,-1.96705314763747,-23,-1478.71912456558,0.807977538355463,0.40000723027328,0.70201276214614
"1656",0.075,-1.80932102228744,-0.00307966726451368,1.13241954642655,-2.00128420191618,-22.5,-1478.35312331295,0.807377045548548,0.399091113140386,0.701843271030698
"1657",0.075,-1.80535484913028,-0.0031005241280632,1.13587581040074,-2.03644521273743,-22,-1478.04011304368,0.806794648376465,0.398160964989507,0.701701824571897
"1658",0.075,-1.80133645254402,-0.00312177489553007,1.13951125440384,-2.07296245834692,-21.5,-1477.81561786757,0.806233446518955,0.39718930171721,0.701607460683842
"1659",0.075,-1.79721354539923,-0.00314370579699461,1.14333417773843,-2.11108109619412,-21,-1477.56488750664,0.805657736758872,0.396210301426,0.70149966916838
"1660",0.075,-1.79303567958004,-0.00316617091800391,1.14736364406606,-2.15072788320219,-20.5,-1477.23129930833,0.805043729793003,0.39522792023488,0.70134891312801
"1661",0.075,-1.78872939183223,-0.00318937074500723,1.15161586602214,-2.1923469697631,-20,-1476.8880231484,0.804419026845767,0.394230271206548,0.701193599525768
"1662",0.075,-1.78431572478986,-0.00321322864204022,1.15607714011964,-2.23571591893242,-19.5,-1476.49795812961,0.803754497437608,0.393191313478804,0.701014895102803
"1663",0.075,-1.77980652244926,-0.00323779990997529,1.16077576428873,-2.28098455561339,-19,-1476.04160692975,0.803061979803501,0.392154741622702,0.700801827929088
"1664",0.075,-1.77521391687464,-0.00326284166704484,1.16574013765896,-2.3283717622111,-18.5,-1475.50405427181,0.802316640471039,0.391082026283863,0.700547528933221
"1665",0.075,-1.77039379708565,-0.00328886129057472,1.17098651714345,-2.37858430039519,-18,-1474.93549593569,0.801534598664411,0.389958567115715,0.70027853657611
"1666",0.075,-1.76537335926473,-0.00331588492191878,1.17659071694472,-2.43203600168335,-17.5,-1474.26498204355,0.800680374468178,0.38877743870192,0.699957973891917
"1667",0.075,-1.76010256464368,-0.00334415623287937,1.18248984241972,-2.48844355609473,-17,-1473.53159831683,0.799783635606213,0.387563489409546,0.69960589295702
"1668",0.075,-1.75468245085289,-0.00337342621630353,1.18864252668534,-2.54698976906539,-16.5,-1472.62695656393,0.798813735593707,0.386356940818061,0.699165000879537
"1669",0.075,-1.7491592299035,-0.00340378799351598,1.1951428046203,-2.60817167906399,-16,-1471.53717411154,0.797774652398587,0.385179631932665,0.698627974786226
"1670",0.075,-1.74334874052924,-0.00343586954763685,1.20200836130585,-2.67285340110741,-15.5,-1470.38328246802,0.796697178273833,0.383979943924374,0.69805859104614
"1671",0.075,-1.73692141062278,-0.0034706695139468,1.20930767789586,-2.74294087135319,-15,-1469.25377550862,0.795601772539818,0.38271445054498,0.697503999854162
"1672",0.075,-1.72992755144203,-0.00350806748736731,1.21713394745871,-2.81889175982126,-14.5,-1468.13952585541,0.794486548689217,0.381387814240351,0.696959260787222
"1673",0.075,-1.72255435884662,-0.00354769122879385,1.22548903843126,-2.89980480652283,-14,-1466.9599653288,0.793360141895221,0.380098122625486,0.69638045056175
"1674",0.075,-1.71521505984046,-0.00358792600840644,1.23446786362123,-2.98477026084199,-13.5,-1465.5803863512,0.792178694703963,0.378883216652636,0.695697198845752
"1675",0.075,-1.70792290714406,-0.00362882753842036,1.2441445103411,-3.07424609832509,-13,-1463.81997650575,0.79087061485473,0.377765576172899,0.694816161944622
"1676",0.075,-1.70069314933714,-0.00367176538602935,1.25449594685191,-3.16748651844146,-12.5,-1461.73400232322,0.78956608030537,0.376975108199883,0.693761027275584
"1677",0.075,-1.69365877797178,-0.00371643446634411,1.26558080089145,-3.2643201162698,-12,-1459.28630536375,0.788268413568283,0.376553932874196,0.692512979998522
"1678",0.075,-1.68633058950527,-0.00376407999977901,1.27740095666466,-3.36693657287348,-11.5,-1456.78951442545,0.787026907966472,0.376299471619194,0.691238064289273
"1679",0.075,-1.67955231127453,-0.00381305008732445,1.29016584294117,-3.47295498863439,-11,-1454.15805213958,0.785944592105025,0.376519746163628,0.689885340189231
"1680",0.075,-1.67421343178598,-0.00386142728643279,1.30405268191045,-3.57955725383754,-10.5,-1451.35732037749,0.785148550050938,0.377520692538804,0.688430368557424
"1681",0.075,-1.66924822874526,-0.00391194448824842,1.31908732892204,-3.6917143163992,-10,-1448.65999573904,0.78464158436119,0.379034590402255,0.687019064646268
"1682",0.075,-1.66383849896042,-0.00396552124629654,1.33525381608168,-3.81336684825034,-9.5,-1446.18806668275,0.784314235546207,0.380702766435691,0.685721680938151
"1683",0.075,-1.65881640035803,-0.00402144329864185,1.35273478362276,-3.94163019322615,-9,-1443.91787792333,0.784378462825509,0.383000580411987,0.684514520188279
"1684",0.075,-1.65347287918986,-0.00408159274045947,1.37157568404443,-4.07997756581773,-8.5,-1442.63743234025,0.785121583915345,0.385789124138998,0.683800155912387
"1685",0.075,-1.64763420726597,-0.00414650300570206,1.39189840870953,-4.23003837380757,-8,-1442.98206340355,0.786726736341228,0.388863329626796,0.683903698298
"1686",0.075,-1.64057194583505,-0.00421913750884839,1.41364218616253,-4.39426958114781,-7.5,-1444.83216680185,0.789174635098751,0.392294749738744,0.684763779715796
"1687",0.075,-1.63415716651646,-0.00429347013686168,1.43707865114935,-4.56677073615049,-7,-1448.14824275135,0.792517042585966,0.396223345391783,0.686360199425746
"1688",0.075,-1.62746765296442,-0.00437264110098456,1.46260703836624,-4.75434034208543,-6.5,-1452.69837349799,0.796687399856713,0.400713371299322,0.688577960112275
"1689",0.075,-1.61773307169782,-0.00446283184347335,1.48953682984491,-4.96457803321664,-6,-1459.1276813834,0.801609045910501,0.405004200334573,0.691772115798908
"1690",0.075,-1.60738508588927,-0.00455961732115656,1.51824750827197,-5.18863861386094,-5.5,-1467.75952181439,0.807713728987568,0.409673382624754,0.696110039838382
"1691",0.075,-1.59876186645396,-0.00465871751450176,1.54874765945881,-5.41584872225731,-5,-1477.95004786754,0.815047972438196,0.415371036513244,0.701263216917534
"1692",0.075,-1.59145661954739,-0.00475913985587417,1.58254313463147,-5.65972799135608,-4.5,-1489.6136662566,0.823440945690254,0.421787838070963,0.707212846811115
"1693",0.075,-1.57982998255557,-0.00486980413473538,1.61650284943234,-5.92431169774744,-4,-1505.50512046152,0.833169004108499,0.426911047478159,0.715484134658658
"1694",0.075,-1.56290389430697,-0.0049895945181457,1.64976708611999,-6.20897357262722,-3.5,-1525.37674450913,0.843985712218852,0.430336868942167,0.726031722212339
"1695",0.075,-1.54822947106883,-0.0051005771752204,1.68458695675236,-6.49607088669058,-3,-1544.85888465389,0.855005854243217,0.434264861899214,0.736511398764357
"1696",0.075,-1.54227434508173,-0.0051843255214033,1.72151914462718,-6.76089919081332,-2.5,-1562.23399876615,0.865773333842944,0.439460719064354,0.745947546408571
"1697",0.075,-1.54691807790801,-0.00523759702213985,1.761504146003,-7.0017692172541,-2,-1575.00226893443,0.875777282040248,0.447411745077132,0.752866905969999
"1698",0.075,-1.56298431864605,-0.00525863850169592,1.80228586895665,-7.19787111203628,-1.5,-1582.9086491345,0.884600168141472,0.457562980963976,0.757069069456203
"1699",0.075,-1.58342854409184,-0.00527287894306267,1.84823438418362,-7.41156359266146,-1,-1588.27291077166,0.894094497483613,0.471306779689938,0.75978608163665
"1700",0.075,-1.58940381069121,-0.00530954144933711,1.89296141766462,-7.68685174157051,-0.5,-1600.18362464251,0.904996389268508,0.481443195773224,0.766309933272891
"1701",0.075,-1.61904183012319,-0.0053231911883986,1.98329191134556,-8.16882337375156,0.5,-1614.61953212771,0.924931398841966,0.506333071557522,0.774031597036504
"1702",0.075,-1.65840212161847,-0.0052819750614998,2.02892070902621,-8.29605359323914,1,-1617.34690850024,0.936435664916682,0.525324076697169,0.775207307092894
"1703",0.075,-1.70377377517303,-0.00522843111345924,2.0739748678686,-8.3902764726026,1.5,-1619.26274528169,0.948277658346124,0.545153423246858,0.775911246497072
"1704",0.075,-1.74991396387453,-0.00517684683311396,2.11545625415963,-8.45245504776284,2,-1620.4047246283,0.959393254308476,0.563866367422452,0.776202380892004
