"NGAsubEQID","Earthquake_Magnitude","Station_Name","Vs30_Selected_for_Analysis_m_s","PGAr","Fs - PGV_cm_sec","Fs - PGA_g","Fs - T = 0.01","Fs - T = 0.02","Fs - T = 0.025","Fs - T = 0.03","Fs - T = 0.04","Fs - T = 0.05","Fs - T = 0.075","Fs - T = 0.1","Fs - T = 0.15","Fs - T = 0.2","Fs - T = 0.25","Fs - T = 0.3","Fs - T = 0.4","Fs - T = 0.5","Fs - T = 0.75","Fs - T = 1.0","Fs - T = 1.5","Fs - T = 2.0","Fs - T = 2.5","Fs - T = 3.0","Fs - T = 4.0","Fs - T = 5.0","Fs - T = 7.5","Fs - T = 10.0"
"4000001",9.12,"HADANO",466.1,0.107337758414932,0.410615662451941,0.187122727175046,0.185975694470269,0.180193667330922,0.172742677988485,0.162012758238489,0.133743932963241,0.10851921351095,0.0693841921813276,0.0569073916598381,0.0470466522368846,0.0934834993110932,0.181179714291139,0.286334063796424,0.435279643403317,0.509198626452995,0.606566668005924,0.657508922755199,0.69746843461192,0.69914639008962,0.693889891698867,0.720306084014707,0.677597527577909,0.57594006784552,0.487435541200743,0.354362503439028
"4000001",9.12,"HAGA",213.2,0.302449151881776,0.480419951508838,-0.0135959702853045,-0.0666321332495109,-0.0802669769125328,-0.099891257994271,-0.133269354730931,-0.212094762648523,-0.278760078052679,-0.327130672270834,-0.311082072049403,-0.252922943344355,-0.113181958254736,0.056905376630817,0.222805902409919,0.450120563516001,0.610070601854394,0.811703904274751,0.903599461397326,0.969943983438497,0.983515864080772,0.977380631124283,1.2102083355332,1.11417345063129,0.959874923951717,0.823631265054732,0.618797372740095
"4000001",9.12,"HAIBARA",352.1,0.0285058884964439,0.647634597496422,0.371349991251841,0.377239838674594,0.368607807024464,0.357584376828649,0.342511769522564,0.300339934304668,0.263046615903245,0.212650128945308,0.205638657293915,0.205816098179641,0.282529887853192,0.426806393414626,0.570088552458613,0.744592510607195,0.853743584980991,1.00563433121309,1.05919296347918,1.16179484074998,1.21853580124997,1.19854396810635,1.21282180854665,1.18290799117948,1.00312557592253,0.706089667702072,0.485914266812151
"4000001",9.12,"HAMAMATSU1",208.4,0.0180391106150314,0.888267806054992,0.63534756171486,0.646340233529444,0.632175366278352,0.611575018392435,0.583959649950975,0.509591403995396,0.443731937795716,0.408853250223278,0.435875964152284,0.500359918556506,0.617364075788211,0.762229454726503,0.88919204356086,1.03845309782315,1.14643312348401,1.27174109819943,1.27310884037033,1.23294201888898,1.16112685471749,1.07514975181516,1.03501732913605,0.941719464337696,0.817344836541344,0.707894837200226,0.539990672320346
"4000001",9.12,"HAMAMATSU2",414.8,0.0181085850052522,0.557083128455684,0.3175793357622,0.324749619539168,0.317969234212352,0.309312697426401,0.297756078001829,0.264881778443081,0.235718415906231,0.190347456443776,0.178246816287998,0.169808148733512,0.229468133275452,0.346267462934188,0.476205780201638,0.637010425117237,0.735059669731567,0.855755941748579,0.903280474125483,0.933699694321038,0.919438749534714,0.897729645262237,0.87373405094945,0.821255492506671,0.698401897289172,0.59156098638321,0.421181172985377
"4000001",9.12,"HAMANAKA",212.9,0.00670522584916404,0.766896793600263,0.696726986095143,0.714731808416135,0.700757042008406,0.680600923233603,0.654350680309954,0.582167335999966,0.517911874222624,0.53327152783689,0.609814979952752,0.735232708205781,0.848546682282855,0.923119688689179,0.954911960368249,0.947639384329118,0.971377546611195,0.988138886262861,0.911147246130686,0.789882743428612,0.683595173589873,0.565991434836473,0.500049741960046,0.420017886366611,0.383684154705578,0.35465587238566,0.294609628859125
"4000001",9.12,"HAMAOKA",341.2,0.0245052311287141,0.674121914525485,0.394338504729636,0.401250902600513,0.392297227308858,0.380869953976443,0.365331557596835,0.321618933514527,0.282974278418654,0.232383073323258,0.226925141928332,0.229418107267198,0.309400290893325,0.457652052420107,0.604066376849301,0.781290057287469,0.892119619953651,1.04516364109072,1.09724226953789,1.19713484521139,1.25082089634682,1.22755061432709,1.2364380628648,1.23938753561668,1.05087558390845,0.722441801184683,0.498335598976827
"4000001",9.12,"HANAMAKI-S",288.8,0.229822417334997,0.489897165488073,0.129017720689218,0.102594925068621,0.0915265392760217,0.0773506365201758,0.0542313504034365,-0.00314754582251853,-0.0527406893873635,-0.086899493331228,-0.066707769296389,-0.0246653501305433,0.0803510502327678,0.21447845208295,0.343256016778814,0.513683391221037,0.618595086951481,0.747816720040307,0.810730587206477,0.854412874666082,0.858302427203741,0.848469119159418,0.991035011028687,0.916350596319438,0.78730624381418,0.677733868292221,0.502912325407501
"4000001",9.12,"HANNOH1",720.5,0.150327254485559,0.170924302108806,0.0236770882496361,0.0238771471244931,0.0232318399623362,0.0223967883390471,0.0212310250278513,0.018132664300979,0.0153292176713504,-0.0283855015057532,-0.0682347337022385,-0.118905679872131,-0.1142226232939,-0.0503086139942779,0.0329476550531218,0.149318189906252,0.215112302628651,0.326368848058494,0.38860628739608,0.4926464391356,0.517054646973178,0.538975397946313,0.538192482670986,0.523125050941515,0.435723277311177,0.333753969277216,0.203082342047116
"4000001",9.12,"HANNOH2",371.6,0.14282966811902,0.261925671166298,0.207436084823009,0.199110711222472,0.190718018253171,0.179920268626522,0.163631452652355,0.121767141163501,0.0848142639654028,0.108064664923591,0.170733585766421,0.261004321232209,0.332336404529534,0.369875470823089,0.356105880837504,0.303402545336913,0.312385296108537,0.302833736428143,0.268128529897472,0.215312801568033,0.179591375009986,0.136460376411232,0.206034893492406,0.162735629486884,0.154780877909793,0.153273288977709,0.131347132067125
"4000001",9.12,"HARAMACHI",535.1,0.477000951949428,0.305636690128112,0.0800352521439532,0.0737820107555454,0.0692759383918514,0.0633918114337488,0.0543538060566588,0.0323410890028094,0.012412295569109,-0.036147736769822,-0.0649462219578036,-0.0975999910576426,-0.0674051095377207,0.020224564231949,0.11764596252515,0.252008651719217,0.336125686309731,0.471770624116746,0.545671365080852,0.685470709247411,0.75157848404321,0.774185031486523,0.833821062104559,0.795996720128742,0.67042571056479,0.488449689740821,0.320591591245431
"4000001",9.12,"HARUNO",520.2,0.0246592072013278,0.376373342037307,0.198282551206153,0.202716924047556,0.198429285781095,0.19294525970024,0.185615184955114,0.164890656080403,0.146443238912855,0.111345934473378,0.0970074166699984,0.0829863050043538,0.119738911962565,0.197170266803751,0.293741643316267,0.431670589811942,0.491995511892601,0.573808084942269,0.613505298404614,0.642956089253825,0.638394416880976,0.628858955716066,0.615991302768026,0.581574086126019,0.493207295479648,0.415906690079619,0.301011751558191
"4000001",9.12,"HASE",938.5,0.0391836616632247,-0.034414978460689,-0.123625151729265,-0.127422511338697,-0.125101902688489,-0.122148400770042,-0.118351041160611,-0.107169926755063,-0.0972545988859921,-0.108592304712554,-0.131533053790157,-0.163243136990426,-0.184128614842299,-0.192824351703081,-0.182906154520944,-0.153720686343791,-0.149121575834793,-0.0894492431892808,0.0547499446955762,0.12706930206027,0.134481678013785,0.14136459854205,0.140305687691548,0.137128955140041,0.113832916428992,0.0926546994189466,0.064064106455386
"4000001",9.12,"HASUNUMA",230.4,0.420828477675617,0.423869614340094,-0.0924098446084818,-0.150180489371015,-0.163207590053468,-0.181337066366995,-0.213255844236102,-0.287692867162847,-0.350497097974799,-0.400484028285169,-0.387573094841169,-0.338272200627799,-0.203101372359846,-0.0340858983711689,0.135352077466976,0.372124300613716,0.530339123241665,0.732111248932018,0.837852510771968,0.922889274207667,0.951914972197342,0.961587741503315,1.22384024852069,1.13168608052664,0.972277166166055,0.832784252543875,0.620980244673774
"4000001",9.12,"HAYAKAWA1",768.4,0.0459246343181809,0.0107006005826221,-0.00644131060181858,-0.00663916655887103,-0.00651825458511675,-0.0063643666185204,-0.00616651066146796,-0.00558393478792464,-0.00506731090006547,-0.0101367056747734,-0.0158106603182527,-0.0231955532753742,-0.0242837610391627,-0.0195415943734099,-0.00953006193135957,0.00757634144077338,0.0133695097883984,0.0229608145016501,0.030667007209044,0.0496158984310481,0.0525101591728592,0.055197687004541,0.0547842211842823,0.0535438237235061,0.0444475756778139,0.0361782592726392,0.0250146821256534
"4000001",9.12,"HAYAKAWA2",500.6,0.0458939868210578,0.413038157577407,0.20004471030207,0.203094090964253,0.198295517769688,0.192141011245246,0.183708273444098,0.160443144686341,0.139703901335553,0.0921994581563928,0.0685106487862056,0.0428402890242713,0.0829261045950139,0.186005434762642,0.297965581377163,0.442473970023437,0.529639668737902,0.661779660794892,0.720668250688514,0.839607548498505,0.866098976880023,0.867686207982022,0.863980855189135,0.821875003087754,0.693741870497275,0.523105748227005,0.346916866441668
"4000001",9.12,"HAYAKAWAKITA",771.4,0.0464852592793474,-0.0481184136091607,-0.00872472692133783,-0.00899272194622534,-0.00882894720879408,-0.00862050663388157,-0.00835251160899406,-0.00756341514682528,-0.00686365035961901,0.00347106627061948,0.0129869092137017,0.0250016268099164,0.0235276541730351,0.00999751817210564,-0.0129084270320817,-0.0495980185615074,-0.0630806725672229,-0.0838036240502944,-0.0981353328800688,-0.0979269035308294,-0.103639306236794,-0.108943680178048,-0.108127622648624,-0.105679450060353,-0.0877261844130347,-0.0714050338245631,-0.0493714805301265
"4000001",9.12,"HAYAKITA",175,0.0184816824307293,1.11243015663751,0.709895104861931,0.721248211984483,0.705274947201273,0.680651919856047,0.647718863221447,0.560991598333901,0.484085756869454,0.3990784174368,0.380201990259398,0.397417370178253,0.523158108202982,0.734270897257745,0.946586008165547,1.21807304069135,1.40786287902873,1.66769492431314,1.72796712708595,1.81184510287534,1.79355919212568,1.72068364210829,1.67252642206484,1.55536268812776,1.3315470166709,1.05836234325362,0.762070321445961
"4000001",9.12,"HAYAMA",455.4717006,0.143940734264125,0.424204036670646,0.173979842746478,0.170579542241135,0.164457307618375,0.156553859765973,0.144936742573532,0.114883552106898,0.0880678482750911,0.0387541878282442,0.018342748629751,-0.0014314554571338,0.0470785334034265,0.156411273440595,0.271394017306673,0.421732373835884,0.516521739299742,0.659864416056597,0.727960259657746,0.85251640404298,0.866015175536791,0.871419740889097,0.910756992005177,0.862490829273991,0.730057746259987,0.572232120295002,0.384234014454857
"4000001",9.12,"HAZU",163.3,0.0110057479515401,0.924801998665182,0.799538237086404,0.817050817426341,0.800280827742357,0.77394297150127,0.739403408047477,0.648189193441293,0.566904890829884,0.569222373686873,0.637603413557357,0.770453868416625,0.896844905061148,0.969289646328614,1.02777502476812,1.06589213197151,1.12979001613469,1.09160338793877,0.999371611336718,0.851909175655913,0.69056720627382,0.546120075310166,0.388388374880341,0.346656014646691,0.288501928858773,0.280401779825325,0.280403126155063
"4000001",9.12,"HICHISOH",601,0.0144810104605976,0.144493324802312,0.129693476940507,0.133132321489925,0.130502359167321,0.127143955741521,0.122732748191475,0.110053993572224,0.0987729873186951,0.102817479498736,0.119723991015177,0.143990088487254,0.166821413430059,0.185334593993549,0.191075735704841,0.187190958830748,0.192467144544301,0.192199770226691,0.178811278479161,0.157806786431393,0.139464016723958,0.119148191691931,0.10905395167583,0.0939106224169634,0.084416574975686,0.0776634107463044,0.0620213257715235
"4000001",9.12,"HIDAKA1",332.5,0.163456952842717,0.39959424425435,0.197417646468244,0.183569618702104,0.173968423691312,0.161637787593509,0.142549704318562,0.0940232756114588,0.0515117730162753,0.0439154673047555,0.0821867066577894,0.143558445859223,0.22863922639695,0.314504771318132,0.374591203219374,0.438010983057506,0.494604822665287,0.555022721529823,0.568712304070262,0.563504124139685,0.545580342894074,0.517434509963865,0.608912436189345,0.550488216110731,0.479720198198711,0.421999065045986,0.32109387095528
"4000001",9.12,"HIDAKA2",360.1,0.0171994406856877,0.378500526314745,0.388007311763962,0.396477801246441,0.388149073274221,0.377523978410224,0.363300008416076,0.322819243402598,0.286976214892976,0.329929166988373,0.413995007123861,0.530415485126874,0.604610417911919,0.604116153713572,0.586419580035518,0.516044673152379,0.489741686808815,0.382378272787756,0.295805292926926,0.184046985221572,0.109942132218275,0.030686249028511,0.00897609806334476,-0.0315588954985007,-0.00564091892271334,0.0238963712653705,0.0430068737982934
"4000001",9.12,"HIGASHIIZU",231.5,0.0603061784196666,0.725139400553342,0.418922099152383,0.412525747937513,0.399479361482305,0.381347945174807,0.355100392491623,0.286390062527645,0.226374516612989,0.192888764763862,0.220080682313417,0.280138439770345,0.397734086015794,0.543178683484775,0.674350801882763,0.834733235329622,0.944332835944104,1.07292025868137,1.09909256475289,1.09200559934237,1.05007022528236,0.99383186045239,1.03117118705126,0.943636518470771,0.816043165734142,0.705559222956602,0.532758719668104
"4000001",9.12,"HIGASHIMATSUYAMA",558.9,0.166097659816165,0.296473775887215,0.11524124565841,0.114281025748488,0.110543108032397,0.105703096765563,0.09871605421216,0.0805864220859829,0.0642618886636593,0.0282003749366903,0.00872331252591016,-0.0125623187013817,0.0151535856466523,0.0808520190318532,0.167831508369586,0.299632337438332,0.356942162047589,0.440049100104843,0.489492426836644,0.533020986735548,0.542211780132275,0.546465696563995,0.569484641511674,0.539995024613408,0.456717011150163,0.383468509119615,0.276038760675644
"4000001",9.12,"HIGASHISHIRAHIGE",190.9199565,0.253598820491541,0.568318752516207,0.0176632812446723,-0.0367313418882235,-0.0512239572448451,-0.0729635992852012,-0.10929773082966,-0.195231234974231,-0.267805813856577,-0.331659497850818,-0.328609176568948,-0.279090039632284,-0.130253090001542,0.0624423675269187,0.261252178579101,0.539667458868988,0.728416948211801,0.97102991863077,1.07776428801623,1.15471671777209,1.16619781459259,1.15606410085056,1.38184717582196,1.27596621790134,1.09721935693176,0.936763163885349,0.702917885521325
"4000001",9.12,"HIGASHISHIRAKAWA",907.6,0.0178871763162774,-0.123882166543138,-0.104006397300432,-0.107201133053687,-0.105248794537809,-0.102764000063054,-0.0995692643097989,-0.0901625423696575,-0.0818207323472679,-0.0688808522770695,-0.0657026647862632,-0.0636082215522645,-0.0811792681951702,-0.114569908776997,-0.153879772115144,-0.207550540118794,-0.231554433137839,-0.25363628065927,-0.144830705642195,-0.108888117058278,-0.115239923886677,-0.121138030227334,-0.120230629251848,-0.117508426325391,-0.097545604864707,-0.0793975853549941,-0.0548977590168816
"4000001",9.12,"HIKAWA",482.2,0.115462183869358,0.208203425054921,0.173498115461271,0.172367929836637,0.166960770763912,0.159986905373112,0.149939644258121,0.123541632054549,0.0999488049996353,0.111064842780299,0.146943935206549,0.198506852965009,0.241350615851239,0.267140716130198,0.26337742605867,0.238417126598266,0.245167757089396,0.242472219445474,0.221653558016209,0.188843329287422,0.16421091661787,0.134997541831105,0.165201031147424,0.136894536023581,0.126159368068136,0.120039800212544,0.0991305104100684
"4000001",9.12,"HINO",482.8,0.00555765539318386,0.298407236326618,0.257710689475304,0.265060133003597,0.260033865246174,0.253628706381462,0.245298684600226,0.221051047246741,0.199532229826372,0.203718521153336,0.232836271224201,0.275202887505566,0.319926876922565,0.36131605247099,0.381867682417319,0.388644684252709,0.403808857932445,0.410254864505731,0.388510634141159,0.351781783605672,0.316771645967972,0.277912756204239,0.251741013305808,0.22154226793469,0.196392567008481,0.177158930082565,0.138580216987795
"4000001",9.12,"HINOHARA",499.8,0.119659463582287,0.224962691742771,0.161420847012988,0.16053923503672,0.155541513631856,0.14909192147497,0.139819039653627,0.115464365214231,0.0936648845904189,0.0950287877555724,0.119167412427424,0.1551967369792,0.194350494616118,0.227929792173548,0.242688789721124,0.249908075807372,0.266760710323642,0.28142339881098,0.274968104357388,0.257865433624889,0.240196390202237,0.217948771035052,0.245425432059577,0.217238248969507,0.191867345813534,0.172155771718049,0.133893877155493
"4000001",9.12,"HINOHARA-S",1110.1,0.116227090092232,-0.0661818523269052,-0.22202775097612,-0.228847716023168,-0.224679959605527,-0.219375542346712,-0.212555577299664,-0.192474569105578,-0.174666882593842,-0.175766122551536,-0.197704144597433,-0.229998035667469,-0.267507843426233,-0.305470257312657,-0.328494983099481,-0.343113844629498,-0.278743316555656,-0.147746693031678,-0.0161146200829062,0.0432885358196993,0.0458137004091818,0.0481584960994155,0.047797758300918,0.0467155449054255,0.0387793133384806,0.0315645573685307,0.0218246368090984
"4000001",9.12,"HIRATA",448.5,0.380515275793956,0.175095315735978,0.0995708365599994,0.088095638206148,0.0815030992872508,0.0729329832387283,0.0594983919879751,0.0267728453247301,-0.00248536260555468,0.00747836414293226,0.0460636177410523,0.102861746111494,0.151802858977713,0.17882686732093,0.172699289217766,0.148610128088663,0.161920378121084,0.170583433705303,0.16307819785819,0.145254331713678,0.133996585537901,0.116221378021436,0.211217176182104,0.177956764124239,0.162239694970695,0.152170728299908,0.123915632194818
"4000001",9.12,"HIRATSUKA",383.5,0.120122673746085,0.50411618304202,0.221924366548014,0.216330658159509,0.208328729703989,0.198037680763712,0.182769845339147,0.143071836222921,0.107958862195953,0.0651632357300529,0.0599828286384058,0.0626613905124787,0.130303310916371,0.241829913889814,0.36684637589508,0.533018061626851,0.630487998608328,0.747053749408923,0.804869141671345,0.84736133115822,0.846585352309213,0.836337187745344,0.886362805850718,0.829361939198713,0.70729041661402,0.601788135673175,0.440345445416283
"4000001",9.12,"HIRAYA",476.3,0.0220564970705991,0.225833356412617,0.244230065383313,0.249679141844308,0.244414018110352,0.237684377034436,0.228688871251492,0.203206314065777,0.180554627685979,0.202754398025251,0.250576409093737,0.317174541841004,0.362777433895052,0.382809631656064,0.363724163645082,0.306634712091933,0.300145113706395,0.272840219297141,0.227400120461052,0.166625296550644,0.124091925183342,0.0780640068058241,0.066312868412495,0.0395805998861699,0.0457163447146798,0.0550324587625683,0.0546190921190527
"4000001",9.12,"HIRONO",449.8,0.549902817384075,0.351686382341994,0.0676216750145543,0.0530662631924026,0.0463861838934649,0.0376774899082206,0.0237151366996877,-0.00956273816203884,-0.0393528133257806,-0.090220089331016,-0.111689532141588,-0.131821191788982,-0.0837127926817083,0.0202507138758457,0.128639975322583,0.277113506278048,0.375621334656439,0.528790146396435,0.612900643929802,0.755159645949263,0.786745931423546,0.80880410052907,0.917868643940556,0.868764860420232,0.735610774969254,0.578748004752684,0.389183580533289
"4000001",9.12,"HITACHI",299.6,0.523725041222098,0.189152669249131,-0.0380109541104752,-0.0796595425313583,-0.0905815813145144,-0.104627370935858,-0.129218966054512,-0.187040436300544,-0.236760480564279,-0.22480497219738,-0.160312584085957,-0.0603496100601444,0.0427009076477058,0.115245691402035,0.138124086090119,0.14470643198053,0.19595774221451,0.243595079639459,0.258324370609045,0.257436811879632,0.258429658014488,0.24645656840276,0.471300343844879,0.410365915572738,0.366269940165442,0.333629651248271,0.263687070160573
"4000001",9.12,"HITACHINAKA",558.6,0.548827356255278,0.12372458122972,0.0701229713521538,0.0646249080310057,0.0606314567994354,0.0554084421624813,0.0473937943411908,0.0279483771024094,0.0102845674151219,0.0118694973622735,0.0298454095299894,0.0566659481423799,0.0825436088932083,0.0990649954787363,0.0992562483045438,0.0940302002327918,0.103859283978331,0.115152632709572,0.116577488452283,0.112589657853973,0.109097631129391,0.101582855559619,0.160816590298105,0.140550843673549,0.125146849806983,0.11360629725735,0.0894673544377592
"4000001",9.12,"HOBETSU1",221.6,0.0194188540200845,0.94472784418418,0.600555981788731,0.610563041346641,0.597042208851874,0.57786860701151,0.552044754849623,0.481953078639448,0.419963680660598,0.362020877040914,0.364888024895881,0.394458822223465,0.508747145875845,0.680911328680609,0.86039042684303,1.09157807273837,1.22944170988431,1.39625167883537,1.43645688779988,1.43875051902639,1.3866378481419,1.32010118470108,1.28279147794111,1.18719979149139,1.01943173518431,0.871638628079688,0.649926160040784
"4000001",9.12,"HOBETSU2",541.8,0.0169958456835047,0.191438371859757,0.183488756518925,0.188096342873087,0.184295865882856,0.179440922865749,0.173024749384374,0.154680100248011,0.138361658304804,0.148117416651837,0.176420309488398,0.216472270010104,0.249416302415618,0.271433413827939,0.271238639660462,0.251928080608263,0.254801412420849,0.246959731517768,0.222404762542371,0.18681259701763,0.158653689644135,0.127773252730532,0.115379624567944,0.0944937715760933,0.0877545535394992,0.0843353637170851,0.0703113396559292
"4000001",9.12,"HOKOTA",269.1,0.534420987466125,0.31854141654094,-0.0907038648475026,-0.141991502645233,-0.153834012007949,-0.169023091158527,-0.196329168109282,-0.260350098779526,-0.314714527575499,-0.339185367658235,-0.304500015925027,-0.239311023404508,-0.118981693843521,0.0125904709479683,0.126330172607698,0.275204685879097,0.385252188976675,0.518240372363548,0.593026557960531,0.652012996141271,0.676883727629352,0.685583415544123,0.940084998112567,0.862739262348851,0.744747039235157,0.645700453430548,0.483328626021429
"4000001",9.12,"HONBETSU",337.3,0.0113527578329627,0.708217643735144,0.436690226021216,0.447374361409699,0.438365558572925,0.42688381604502,0.411677777009419,0.367966786383546,0.329270814365854,0.27905073834129,0.273997666159359,0.277114268096013,0.357937759444136,0.508518522537578,0.657138487470497,0.8352451389291,0.945318798481348,1.09616304970243,1.14351951271273,1.1673396544055,1.14000311652781,1.10325618153859,1.06289477162842,0.994965627759235,0.848293475116603,0.721453920062094,0.502876548029045
"4000001",9.12,"HONJOH",311.3,0.128457641970351,0.591129281389516,0.238554660580687,0.226145728070715,0.215933782416416,0.202852048424355,0.182840250257854,0.131206718955559,0.086090892445792,0.0342427174249779,0.033047537662393,0.0445479059577256,0.137480528383246,0.293033473497563,0.443118850339516,0.630129180085415,0.755342332313133,0.928744489426038,1.00307523245674,1.1077502145583,1.11095134638621,1.10149613513214,1.17802772599779,1.10316045506723,0.940315348200115,0.770131905033064,0.534561735553962
"4000001",9.12,"HONKAWANE",600.8,0.0325313060802709,0.299321735693573,0.122238266783874,0.124917367117045,0.122237031574019,0.118803639541641,0.114205189590156,0.10127672783925,0.0897377485142554,0.0442575967655661,0.0126113236295683,-0.0254910995591515,-0.00302183290989266,0.0810212165202694,0.179262507468718,0.309897328611377,0.3860522825391,0.506875141368745,0.565951556666649,0.690027985950393,0.77580918856605,0.790249477747369,0.811527305955669,0.793573804649479,0.665227218301364,0.428229293071835,0.274847251468028
"4000001",9.12,"HOROKESHI",332.6,0.0204881086709358,0.593679009678498,0.416385695318978,0.424467023257027,0.415256679383381,0.403508162426309,0.387638058629127,0.342725273538337,0.303020069637848,0.286317593191904,0.315160354876154,0.362023002497402,0.444598954895133,0.547527364616539,0.635553210424157,0.733132049860777,0.793286368304511,0.856573659363705,0.857958542237133,0.834424756100801,0.791192960622201,0.739496694897165,0.715603121764737,0.654779500547207,0.566285768533649,0.492447944180769,0.369793576615081
"4000001",9.12,"ICHIBA",253.9,0.217202878309844,0.572845081639613,0.123399124759715,0.0911779090904627,0.0789527505858223,0.0627503510458195,0.0362119422101872,-0.0291766334389277,-0.0852901300352025,-0.141057422983974,-0.137030816033741,-0.109304070708961,0.0103752197650485,0.190889788521494,0.362288741674175,0.579241906863984,0.733883862867213,0.943066430271717,1.03695585233457,1.1087628546756,1.12054161694378,1.11595737427769,1.27314552402859,1.18511931590399,1.01395998034074,0.865533089703221,0.615069288105049
"4000001",9.12,"ICHIKAWA-KITA",239.8,0.307112906320982,0.49506970222961,0.01713513450756,-0.0280451430713706,-0.0407673336660223,-0.0581415510569463,-0.0876681016432913,-0.158231488219606,-0.218272057594571,-0.267444467943769,-0.255113043548829,-0.211145196603928,-0.0832933590940883,0.0821342872720743,0.249073659600413,0.479538837451841,0.626732304572526,0.813552877914871,0.90760991007789,0.979836395280958,0.997646968251221,0.997625582754551,1.20861309473723,1.1189629105336,0.960614933544172,0.822806298089114,0.611944454896031
"4000001",9.12,"ICHINOHE",343.1,0.187295384674141,0.262888189472184,0.176612334586034,0.161957664265407,0.152642267177345,0.140661675596051,0.12198954036726,0.0749134263163921,0.0336134422073047,0.0567751359227493,0.123997112744829,0.222009736654588,0.303314326105146,0.348977319082783,0.340199505453862,0.293481343041322,0.309986386646057,0.308972559416251,0.280039512407288,0.23227950062093,0.200394082796856,0.159725052062633,0.25974657412772,0.210922510633511,0.196977656833953,0.190662888883502,0.160028709911427
"4000001",9.12,"ICHINOSEKI",737.7,0.303111760527065,0.154828201243122,0.0116804262105397,0.0116388165711499,0.0112658626106263,0.0107804569638731,0.0100862053281418,0.00829919003944639,0.00667009462510724,-0.0367815244212724,-0.0776508312924559,-0.12988911373637,-0.127418931315597,-0.0659461182697771,0.0155619819707435,0.130224863590905,0.194722493608632,0.304668040727979,0.367126445559395,0.50094920770586,0.599280026221015,0.628244189891788,0.65736567773798,0.706115058761233,0.586976903453304,0.321486221602862,0.193763572179097
"4000001",9.12,"ICHINOSEKI-E",371.1,0.262553757819634,0.458556936476403,0.131560168606074,0.115585421521696,0.106991477500278,0.0958961520240482,0.0783543646157395,0.0349998528627183,-0.00320855879467069,-0.0529600665051916,-0.0631911009378713,-0.0654534557001012,0.00622524419009896,0.132472888491955,0.261856041282998,0.430640725065466,0.54424922971419,0.701117870104002,0.780600974847402,0.847260192012863,0.86350569903483,0.868631031186817,0.974846868022502,0.914067837824465,0.778510693388047,0.661011700640286,0.465154511759461
"4000001",9.12,"ICHINOSEKI-W2",416.7,0.22171287009751,0.305010697820112,0.150522637710547,0.141157537708303,0.133893041576922,0.124499898220154,0.11011232704189,0.0740108882544281,0.0419289134047858,0.0325707809787492,0.0560735564007793,0.0945412657243073,0.152394184559657,0.21268385361913,0.256460003424436,0.307204601959114,0.349192390834392,0.398310379554568,0.414344053427072,0.417657481969385,0.409106426571489,0.392809873935786,0.470269496916167,0.427172751086228,0.37114180150596,0.325012189773624,0.246030751258086
"4000001",9.12,"IIDA1",661.3,0.0334103936062041,0.0728614893048986,0.0732769021970039,0.0749559272989885,0.0733686287973896,0.0713350359312414,0.0686214950159694,0.0609763414677208,0.0541462567169103,0.0592280849203628,0.0718975930322041,0.0896599734562563,0.10289025327917,0.110036744318896,0.106845786914626,0.0943512377249077,0.0939025060372265,0.0885596612359929,0.0773230959628596,0.0616766483208851,0.0501189737405076,0.0374425466699658,0.0349454072472443,0.0266427301415559,0.0259450542006703,0.0264236900541178,0.0232025671431987
"4000001",9.12,"IIDA2",291.5,0.0289364896204619,0.589439210142324,0.447191697790416,0.452994147963871,0.442336414142056,0.428747516384432,0.409997786789903,0.357599297625893,0.311461553307743,0.312442145849866,0.366415626550854,0.44756858319781,0.54477873039823,0.641275364477863,0.700992690699638,0.745242483915376,0.791942211512866,0.828375993809599,0.804487627950457,0.751658951975232,0.694233800180198,0.627521073249078,0.61619594066099,0.550500915517903,0.483352530762535,0.429974772041211,0.331274657483205
"4000001",9.12,"IITATE",346.6,0.365728164293311,0.182987348138316,0.0744669585030402,0.0500008877379967,0.0405844944159479,0.0284283387101495,0.00844108957360978,-0.039810121891239,-0.0820383995649038,-0.0585044950209218,0.00860018393794998,0.107346715360227,0.188193231821351,0.228575236101108,0.213396126341074,0.162599595013644,0.181088196715605,0.185344320650631,0.167591364826376,0.134285306034225,0.116755788616562,0.0895841393873904,0.242711371876073,0.194821041855151,0.183332247930569,0.179169066265304,0.151721682860427
"4000001",9.12,"IKEDA",255.1,0.0147017213732724,0.877920429564226,0.560415804482312,0.572128514005137,0.560093221504072,0.544203184665052,0.522941727624362,0.463113075345933,0.410244551991734,0.361091910189307,0.370100545564625,0.397836696672616,0.504702484470226,0.667810339324402,0.83695748125509,1.0436372305668,1.16802444493233,1.30605904729365,1.34213984205522,1.34518476726654,1.29881119675628,1.24022049627921,1.19636831712312,1.11033506042762,0.951750619645975,0.814840323993061,0.603131621793813
"4000001",9.12,"IMAICHI1",251.9,0.1856702357369,0.343543614171846,0.161516591788758,0.132789153712698,0.120505979086993,0.104156631617596,0.0778096861946852,0.012314622081648,-0.0440131512131112,-0.0243665814049643,0.0551161411993191,0.179338730725108,0.298567480582235,0.382032103154058,0.403495293901186,0.391359466958932,0.440937422454677,0.476017549389574,0.45681331103505,0.411288374297327,0.37562829094837,0.32683860759441,0.473414134528776,0.403068033557818,0.364984477236964,0.337393218232563,0.273685576120387
